Make,Color,Fuel Type,Car Origin,Car License,Transmission Type,Glass,Engine Power,Mileage,Payment Method,Available,Previous Owners,Air Conditioner,Central Locking,Alarm System,CD Player,Sunroof,Alloy Wheels,Leather Seats,Airbag,Passenger Count,age,Price
كيا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,4.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,0,0,1,4,8.0,62000
اوبل,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1800,75400.4,إمكانية التقسيط,للبيع أو التبديل,3,0,0,0,0,0,0,0,0,6,19.0,30000
تويوتا,أبيض عاجي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3000,45000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,6,7.0,420000
سكودا,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,140.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,1,0,1,4,4.0,110000
فولكسفاجن,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,186800.0,إمكانية التقسيط,للبيع فقط,3,1,1,1,1,1,1,1,1,4,17.0,68000
فولكسفاجن,رمادي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,200000.0,نقدا فقط,للبيع أو التبديل,2,1,1,1,1,1,1,0,1,4,16.0,52000
هونداي,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,100000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,15.0,47000
فورد,أسود,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1250,102600.0,نقدا فقط,للبيع فقط,1,1,1,0,1,0,0,0,1,4,9.0,46000
فولكسفاجن,أحمر,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1800,143020.0,نقدا فقط,للبيع أو التبديل,7,1,0,0,1,0,1,1,1,4,27.0,40000
اوبل,كحلي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,186800.0,نقدا فقط,للبيع فقط,3,1,0,0,1,0,1,1,0,4,17.0,30000
دايو,أحمر,بنزين,خصوصي,فلسطينية,عادي,الكتروني,800,100000.0,نقدا فقط,للبيع فقط,5,1,1,1,1,0,1,0,1,4,21.0,17000
كيا,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,68000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,11.0,85000
هوندا,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,186800.0,نقدا فقط,للبيع فقط,2,1,1,1,1,1,1,1,1,4,17.0,38000
بي,ذهبي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,157000.0,إمكانية التقسيط,للبيع أو التبديل,2,1,1,1,1,1,1,1,1,3,14.0,65000
بيجو,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,18665.6,إمكانية التقسيط,للبيع فقط,4,1,1,1,1,0,1,0,1,4,22.0,25000
هونداي,فضي,هايبرد,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,32000.0,إمكانية التقسيط,للبيع فقط,0,1,1,1,0,1,1,1,1,4,5.0,97000
مرسيدس,أبيض,ديزل,خصوصي,فلسطينية,عادي,يدوي,2500,39516.0,نقدا فقط,للتبديل فقط,5,0,0,0,0,0,0,0,0,6,43.0,25000
سكودا,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,90000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,0,0,1,4,8.0,56000
جييب,أخضر,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2500,123850.0,إمكانية التقسيط,للبيع فقط,2,1,0,0,1,0,0,0,1,4,15.0,80000
فولكسفاجن,أبيض عاجي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,80000.0,نقدا فقط,للبيع فقط,2,1,0,0,1,0,1,0,1,4,9.0,55000
كيا,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,49000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,8.0,45000
هونداي,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,117000.0,نقدا فقط,للبيع فقط,1,0,1,1,1,0,1,1,1,4,8.0,54000
كيا,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,100.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,1,1,1,1,1,1,6,5.0,157000
هونداي,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,198000.0,إمكانية التقسيط,للبيع أو التبديل,2,1,1,1,1,1,1,1,1,6,15.0,54000
اوبل,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,50000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,0,0,1,4,10.0,68000
فيات,أبيض,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,79665.2,نقدا فقط,للبيع أو التبديل,6,1,1,1,1,0,1,0,1,4,29.0,16000
فولكسفاجن,أسود ميتالك,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,3000,250000.0,نقدا فقط,للبيع فقط,3,1,1,1,1,1,1,1,1,4,16.0,140000
هونداي,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,97000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,0,0,1,1,1,4,8.0,120000
سكودا,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,118567.0,نقدا فقط,للبيع فقط,2,0,1,0,1,0,1,0,0,4,23.0,25000
هونداي,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,98000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,1,1,1,1,4,15.0,49000
سكودا,سكني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,150.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,1,1,1,4,12.0,60000
سكودا,كحلي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,175000.0,نقدا فقط,للبيع فقط,3,1,1,0,1,0,1,0,0,1,13.0,65000
جييب,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3600,70000.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,1,1,1,1,0,1,4,8.0,205000
فولكسفاجن,أبيض,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,80862.2,إمكانية التقسيط,للبيع فقط,5,0,1,0,1,0,1,1,0,4,26.0,24000
سكودا,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,123850.0,إمكانية التقسيط,للبيع أو التبديل,3,1,1,0,1,0,1,0,1,4,15.0,50000
اوبل,أحمر,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,53467.0,نقدا فقط,للبيع أو التبديل,0,0,0,0,1,0,1,0,0,4,38.0,15000
بيجو,بني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,100000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,1,0,1,1,6,9.0,60000
اوبل,أحمر,بنزين,خصوصي,فلسطينية,عادي,يدوي,1400,143020.0,نقدا فقط,للبيع فقط,3,1,1,1,1,0,0,1,1,4,27.0,22000
فولكسفاجن,أبيض عاجي,ديزل,تجاري,فلسطينية,عادي,الكتروني,2500,250000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,0,0,0,4,19.0,50000
هونداي,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,90000.0,نقدا فقط,للبيع فقط,3,0,1,1,1,1,1,0,1,4,6.0,71000
هونداي,رمادي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2700,170000.0,إمكانية التقسيط,للبيع أو التبديل,2,1,1,0,0,0,1,0,1,6,20.0,35000
هونداي,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,32000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,1,1,1,1,6,3.0,178000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,2500,70501.0,إمكانية التقسيط,للبيع أو التبديل,0,0,1,1,1,0,0,1,1,7,14.0,55000
كيا,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,132000.0,نقدا فقط,للبيع أو التبديل,2,1,1,1,1,0,1,1,1,4,9.0,90000
بي,فيراني,بنزين,حكومي,فلسطينية,عادي,الكتروني,2000,69157.6,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,1,1,1,1,4,34.0,35000
سكودا,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,179000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,6.0,89000
فورد,أبيض عاجي,ديزل,عمومي,فلسطينية,عادي,الكتروني,2500,150391.6,نقدا فقط,للبيع فقط,4,1,0,0,1,0,0,0,0,7,25.0,43000
سكودا,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,120000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,1,1,4,7.0,80000
فولكسفاجن,رمادي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,53028.2,إمكانية التقسيط,للبيع فقط,3,1,1,0,1,1,1,1,1,4,20.0,45000
اوبل,سكني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,100000.0,إمكانية التقسيط,للبيع فقط,1,1,1,0,1,0,1,1,1,4,7.0,48000
نيسان,أسود ميتالك,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1200,120.0,نقدا فقط,للبيع فقط,3,1,1,1,1,0,0,0,1,4,11.0,35000
دايو,زيتي,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,147891.0,إمكانية التقسيط,للبيع أو التبديل,6,1,0,0,1,0,1,0,1,5,23.0,30000
بي,زيتي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1800,143020.0,إمكانية التقسيط,للبيع أو التبديل,6,1,1,1,1,1,1,1,1,4,27.0,40000
اوبل,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,112.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,8.0,57500
فولكسفاجن,خمري,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,39000.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,1,1,0,1,4,4.0,155000
نيسان,أسود,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,100000.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,1,1,1,1,4,12.0,74000
مرسيدس,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2700,53028.2,نقدا فقط,للبيع فقط,4,1,1,1,1,1,1,1,1,4,20.0,750000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,2000,150068.0,نقدا فقط,للبيع فقط,3,1,1,1,0,0,0,0,1,4,21.0,15000
هونداي,أسود,بنزين,خصوصي,نمرة صفراء,اوتوماتيك,الكتروني,140,20000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,1,1,1,4,7.0,9000
اوبل,أزرق,بنزين,خصوصي,فلسطينية,عادي,يدوي,1300,22403.0,نقدا فقط,للبيع أو التبديل,5,0,0,0,1,0,1,0,1,4,35.0,6000
هونداي,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2900,155418.0,نقدا فقط,للبيع أو التبديل,4,1,1,1,1,0,1,0,1,6,16.0,48000
كيا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,13000.0,نقدا فقط,للبيع فقط,3,1,1,0,1,0,1,1,0,4,9.0,47500
مرسيدس,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,43000.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,4.0,220000
فيات,أبيض,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1000,69157.6,نقدا فقط,للبيع فقط,8,0,1,0,1,1,1,0,0,4,34.0,12000
فورد,سكني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1900,155418.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,16.0,43000
اوبل,رمادي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,150000.0,نقدا فقط,للبيع أو التبديل,2,1,1,0,1,0,0,0,1,4,12.0,42000
هوندا,ذهبي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1800,186800.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,1,0,1,4,17.0,40000
هونداي,خمري,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,2000,49.0,نقدا فقط,للتبديل فقط,2,1,1,1,1,1,1,1,1,4,10.0,98000
سكودا,رمادي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,130000.0,نقدا فقط,للبيع فقط,4,1,1,1,1,0,1,1,1,4,10.0,68000
كيا,رمادي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,33500.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,1,1,1,4,5.0,155000
هوندا,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1800,155418.0,نقدا فقط,للبيع أو التبديل,2,0,1,1,1,1,1,1,1,4,16.0,42000
سيت,بني,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,75400.4,نقدا فقط,للبيع فقط,5,1,1,1,1,0,0,0,1,4,19.0,23000
دايو,أزرق,ديزل,خصوصي,فلسطينية,عادي,يدوي,1600,147891.0,نقدا فقط,للبيع أو التبديل,11,1,0,1,1,0,1,0,0,4,23.0,16000
هونداي,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,25000.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,6.0,66000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,108060.0,نقدا فقط,للبيع فقط,6,1,1,0,1,0,1,0,0,4,18.0,34000
سكودا,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,82000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,3.0,118000
سكودا,عدة الوان,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,139000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,7.0,105000
فولكسفاجن,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,124000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,0,1,1,0,1,4,20.0,55000
فولكسفاجن,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,65000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,11.0,100000
اوبل,أسود,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,70501.0,نقدا فقط,للبيع فقط,2,1,1,0,1,0,0,1,1,4,14.0,37000
سكودا,أبيض,ديزل,عمومي,فلسطينية,اوتوماتيك,الكتروني,1900,5.0,نقدا فقط,للبيع فقط,3,1,1,1,1,0,1,0,1,4,14.0,64000
هونداي,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,60000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,1,1,1,4,7.0,65999
مرسيدس,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,يدوي,2400,106424.8,إمكانية التقسيط,للبيع فقط,11,0,1,0,1,0,0,1,0,7,37.0,17000
هونداي,فيراني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,70000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,1,1,1,1,6,4.0,175000
فيات,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,900,38000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,0,1,4,10.0,38000
فيات,أزرق,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,300.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,0,0,0,1,6,12.0,65000
سكودا,أسود ميتالك,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,235000.0,إمكانية التقسيط,للبيع فقط,1,1,1,0,1,0,1,0,1,4,10.0,70000
فيات,أحمر,بنزين,خصوصي,فلسطينية,عادي,يدوي,1100,65343.2,نقدا فقط,للبيع فقط,3,0,1,0,1,0,1,0,0,4,30.0,14500
بيجو,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,113.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,0,0,1,4,5.0,77000
سكودا,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,53028.2,إمكانية التقسيط,للبيع أو التبديل,2,1,1,1,1,1,1,1,1,4,20.0,35000
ستروين,ذهبي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,102600.0,إمكانية التقسيط,للبيع فقط,1,1,1,0,1,0,0,0,1,4,9.0,52000
هونداي,خمري,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,220000.0,إمكانية التقسيط,للبيع فقط,1,1,1,0,1,0,1,1,1,4,17.0,55000
بيجو,رمادي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,102600.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,0,0,1,6,9.0,74000
فولكسفاجن,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,70000.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,1,1,0,1,0,1,4,8.0,107000
دايو,أخضر,بنزين,خصوصي,فلسطينية,عادي,يدوي,1500,147891.0,نقدا فقط,للبيع أو التبديل,5,1,0,0,1,0,1,0,1,4,23.0,20000
سوبارو,أبيض,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,6544.8,نقدا فقط,للبيع فقط,5,0,0,0,0,0,0,0,0,4,41.0,4800
اوبل,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,47000.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,4.0,67100
كيا,بيج,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,89000.0,نقدا فقط,للبيع فقط,1,1,1,1,0,0,1,1,1,4,6.0,49000
كيا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,36000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,4.0,48500
كيا,بيج,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,49000.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,1,1,1,4,5.0,52000
فيات,بيج,بنزين,خصوصي,فلسطينية,عادي,يدوي,906,6544.8,إمكانية التقسيط,للبيع فقط,0,1,0,0,1,0,0,0,0,4,41.0,5500
رينو,أبيض عاجي,بنزين,خصوصي,نمرة صفراء,اوتوماتيك,الكتروني,1600,186800.0,نقدا فقط,للبيع أو التبديل,2,1,0,1,1,0,1,0,1,4,17.0,2000
بي,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2500,192000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,1,1,1,1,4,15.0,123500
لاندروفر,أزرق,ديزل,حكومي,فلسطينية,عادي,يدوي,2500,80862.2,نقدا فقط,للبيع فقط,3,0,0,0,0,0,0,0,0,7,26.0,61000
